relationship_id,look_id,look_name,source_sku,target_sku,relationship_type,source_page,evidence,confidence,review_required,review_reason
rel_1814,look_025,Noir,K-97258IN-ZZ-BL,K-16321IN-7,design_co_occurrence,65,"Both products appear in the same ""Noir"" look on page 65.",high,false,
rel_1815,look_025,Noir,K-97258IN-ZZ-BL,K-20084IN-P-NA,design_co_occurrence,65,"Both products appear in the same ""Noir"" look on page 65.",high,false,
rel_1816,look_025,Noir,K-5487T-B-CP,K-5486T-2-0P,design_co_occurrence,65,"Both products appear in the same ""Noir"" look on page 65.",high,false,
rel_1817,look_025,Noir,K-5487T-B-CP,K-25346IN-RGD,design_co_occurrence,65,"Both products appear in the same ""Noir"" look on page 65.",high,false,
rel_1818,look_025,Noir,K-5487T-B-CP,K-24199IN-C03-CP,design_co_occurrence,65,"Both products appear in the same ""Noir"" look on page 65.",high,false,
rel_1819,look_025,Noir,K-5487T-B-CP,K-16321IN-7,design_co_occurrence,65,"Both products appear in the same ""Noir"" look on page 65.",high,false,
rel_1820,look_025,Noir,K-5487T-B-CP,K-20084IN-P-NA,design_co_occurrence,65,"Both products appear in the same ""Noir"" look on page 65.",high,false,
rel_1821,look_025,Noir,K-5486T-2-0P,K-25346IN-RGD,design_co_occurrence,65,"Both products appear in the same ""Noir"" look on page 65.",high,false,
rel_1822,look_025,Noir,K-5486T-2-0P,K-24199IN-C03-CP,design_co_occurrence,65,"Both products appear in the same ""Noir"" look on page 65.",high,false,
rel_1823,look_025,Noir,K-5486T-2-0P,K-16321IN-7,design_co_occurrence,65,"Both products appear in the same ""Noir"" look on page 65.",high,false,
rel_1824,look_025,Noir,K-5486T-2-0P,K-20084IN-P-NA,design_co_occurrence,65,"Both products appear in the same ""Noir"" look on page 65.",high,false,
rel_1825,look_025,Noir,K-25346IN-RGD,K-24199IN-C03-CP,design_co_occurrence,65,"Both products appear in the same ""Noir"" look on page 65.",high,false,
rel_1826,look_025,Noir,K-25346IN-RGD,K-16321IN-7,design_co_occurrence,65,"Both products appear in the same ""Noir"" look on page 65.",high,false,
rel_1827,look_025,Noir,K-25346IN-RGD,K-20084IN-P-NA,design_co_occurrence,65,"Both products appear in the same ""Noir"" look on page 65.",high,false,
rel_1828,look_025,Noir,K-24199IN-C03-CP,K-16321IN-7,design_co_occurrence,65,"Both products appear in the same ""Noir"" look on page 65.",high,false,
rel_1829,look_025,Noir,K-24199IN-C03-CP,K-20084IN-P-NA,design_co_occurrence,65,"Both products appear in the same ""Noir"" look on page 65.",high,false,
rel_1830,look_025,Noir,K-16321IN-7,K-20084IN-P-NA,design_co_occurrence,65,"Both products appear in the same ""Noir"" look on page 65.",high,false,
rel_1831,look_026,Elegance,K-26040IN-4ND-CP,K-34251IN-0,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1832,look_026,Elegance,K-26040IN-4ND-CP,K-28476IN-M-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1833,look_026,Elegance,K-26040IN-4ND-CP,K-29150IN-0,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1834,look_026,Elegance,K-26040IN-4ND-CP,K-12927IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1835,look_026,Elegance,K-26040IN-4ND-CP,K-16356IN-A-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1836,look_026,Elegance,K-26040IN-4ND-CP,K-26045IN-4FP-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1837,look_026,Elegance,K-26040IN-4ND-CP,K-26046IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1838,look_026,Elegance,K-26040IN-4ND-CP,K-7314IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1839,look_026,Elegance,K-26040IN-4ND-CP,K-26351IN-M-NA,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1840,look_026,Elegance,K-26040IN-4ND-CP,K-80158IN-9AV-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1841,look_026,Elegance,K-26040IN-4ND-CP,K-20746IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1842,look_026,Elegance,K-26040IN-4ND-CP,K-11568IN-7B-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1843,look_026,Elegance,K-26040IN-4ND-CP,K-75201IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1844,look_026,Elegance,K-34251IN-0,K-28476IN-M-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1845,look_026,Elegance,K-34251IN-0,K-29150IN-0,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1846,look_026,Elegance,K-34251IN-0,K-12927IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1847,look_026,Elegance,K-34251IN-0,K-16356IN-A-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1848,look_026,Elegance,K-34251IN-0,K-26045IN-4FP-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1849,look_026,Elegance,K-34251IN-0,K-26046IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1850,look_026,Elegance,K-34251IN-0,K-7314IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1851,look_026,Elegance,K-34251IN-0,K-26351IN-M-NA,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1852,look_026,Elegance,K-34251IN-0,K-80158IN-9AV-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1853,look_026,Elegance,K-34251IN-0,K-20746IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1854,look_026,Elegance,K-34251IN-0,K-11568IN-7B-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1855,look_026,Elegance,K-34251IN-0,K-75201IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1856,look_026,Elegance,K-28476IN-M-CP,K-29150IN-0,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1857,look_026,Elegance,K-28476IN-M-CP,K-12927IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1858,look_026,Elegance,K-28476IN-M-CP,K-16356IN-A-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1859,look_026,Elegance,K-28476IN-M-CP,K-26045IN-4FP-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1860,look_026,Elegance,K-28476IN-M-CP,K-26046IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1861,look_026,Elegance,K-28476IN-M-CP,K-7314IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1862,look_026,Elegance,K-28476IN-M-CP,K-26351IN-M-NA,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1863,look_026,Elegance,K-28476IN-M-CP,K-80158IN-9AV-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1864,look_026,Elegance,K-28476IN-M-CP,K-20746IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1865,look_026,Elegance,K-28476IN-M-CP,K-11568IN-7B-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1866,look_026,Elegance,K-28476IN-M-CP,K-75201IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1867,look_026,Elegance,K-29150IN-0,K-12927IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1868,look_026,Elegance,K-29150IN-0,K-16356IN-A-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1869,look_026,Elegance,K-29150IN-0,K-26045IN-4FP-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1870,look_026,Elegance,K-29150IN-0,K-26046IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1871,look_026,Elegance,K-29150IN-0,K-7314IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1872,look_026,Elegance,K-29150IN-0,K-26351IN-M-NA,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1873,look_026,Elegance,K-29150IN-0,K-80158IN-9AV-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1874,look_026,Elegance,K-29150IN-0,K-20746IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1875,look_026,Elegance,K-29150IN-0,K-11568IN-7B-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1876,look_026,Elegance,K-29150IN-0,K-75201IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1877,look_026,Elegance,K-12927IN-CP,K-16356IN-A-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1878,look_026,Elegance,K-12927IN-CP,K-26045IN-4FP-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1879,look_026,Elegance,K-12927IN-CP,K-26046IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1880,look_026,Elegance,K-12927IN-CP,K-7314IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1881,look_026,Elegance,K-12927IN-CP,K-26351IN-M-NA,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1882,look_026,Elegance,K-12927IN-CP,K-80158IN-9AV-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1883,look_026,Elegance,K-12927IN-CP,K-20746IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1884,look_026,Elegance,K-12927IN-CP,K-11568IN-7B-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1885,look_026,Elegance,K-12927IN-CP,K-75201IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1886,look_026,Elegance,K-16356IN-A-CP,K-26045IN-4FP-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1887,look_026,Elegance,K-16356IN-A-CP,K-26046IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1888,look_026,Elegance,K-16356IN-A-CP,K-7314IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1889,look_026,Elegance,K-16356IN-A-CP,K-26351IN-M-NA,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1890,look_026,Elegance,K-16356IN-A-CP,K-80158IN-9AV-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1891,look_026,Elegance,K-16356IN-A-CP,K-20746IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1892,look_026,Elegance,K-16356IN-A-CP,K-11568IN-7B-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1893,look_026,Elegance,K-16356IN-A-CP,K-75201IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1894,look_026,Elegance,K-26045IN-4FP-CP,K-26046IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1895,look_026,Elegance,K-26045IN-4FP-CP,K-7314IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1896,look_026,Elegance,K-26045IN-4FP-CP,K-26351IN-M-NA,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1897,look_026,Elegance,K-26045IN-4FP-CP,K-80158IN-9AV-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1898,look_026,Elegance,K-26045IN-4FP-CP,K-20746IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1899,look_026,Elegance,K-26045IN-4FP-CP,K-11568IN-7B-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1900,look_026,Elegance,K-26045IN-4FP-CP,K-75201IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1901,look_026,Elegance,K-26046IN-CP,K-7314IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1902,look_026,Elegance,K-26046IN-CP,K-26351IN-M-NA,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1903,look_026,Elegance,K-26046IN-CP,K-80158IN-9AV-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1904,look_026,Elegance,K-26046IN-CP,K-20746IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1905,look_026,Elegance,K-26046IN-CP,K-11568IN-7B-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1906,look_026,Elegance,K-26046IN-CP,K-75201IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1907,look_026,Elegance,K-7314IN-CP,K-26351IN-M-NA,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1908,look_026,Elegance,K-7314IN-CP,K-80158IN-9AV-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1909,look_026,Elegance,K-7314IN-CP,K-20746IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1910,look_026,Elegance,K-7314IN-CP,K-11568IN-7B-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1911,look_026,Elegance,K-7314IN-CP,K-75201IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1912,look_026,Elegance,K-26351IN-M-NA,K-80158IN-9AV-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1913,look_026,Elegance,K-26351IN-M-NA,K-20746IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1914,look_026,Elegance,K-26351IN-M-NA,K-11568IN-7B-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1915,look_026,Elegance,K-26351IN-M-NA,K-75201IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1916,look_026,Elegance,K-80158IN-9AV-CP,K-20746IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1917,look_026,Elegance,K-80158IN-9AV-CP,K-11568IN-7B-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1918,look_026,Elegance,K-80158IN-9AV-CP,K-75201IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1919,look_026,Elegance,K-20746IN-CP,K-11568IN-7B-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1920,look_026,Elegance,K-20746IN-CP,K-75201IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1921,look_026,Elegance,K-11568IN-7B-CP,K-75201IN-CP,design_co_occurrence,67,"Both products appear in the same ""Elegance"" look on page 67.",high,false,
rel_1922,look_027,Elegance,K-27477IN-4ND-CP,K-34251IN-0,design_co_occurrence,69,"Both products appear in the same ""Elegance"" look on page 69.",high,false,
rel_1923,look_027,Elegance,K-27477IN-4ND-CP,K-28475IN-M-CP,design_co_occurrence,69,"Both products appear in the same ""Elegance"" look on page 69.",high,false,
rel_1924,look_027,Elegance,K-27477IN-4ND-CP,K-29150IN-0,design_co_occurrence,69,"Both products appear in the same ""Elegance"" look on page 69.",high,false,
rel_1925,look_027,Elegance,K-27477IN-4ND-CP,K-12927IN-CP,design_co_occurrence,69,"Both products appear in the same ""Elegance"" look on page 69.",high,false,
rel_1926,look_027,Elegance,K-27477IN-4ND-CP,K-16356IN-A-CP,design_co_occurrence,69,"Both products appear in the same ""Elegance"" look on page 69.",high,false,
rel_1927,look_027,Elegance,K-27477IN-4ND-CP,K-27495IN-4FP-CP,design_co_occurrence,69,"Both products appear in the same ""Elegance"" look on page 69.",high,false,
rel_1928,look_027,Elegance,K-27477IN-4ND-CP,K-27492IN-CP,design_co_occurrence,69,"Both products appear in the same ""Elegance"" look on page 69.",high,false,
